Date,Adj Close
2022-01-03,60.29948043823242
2022-01-04,58.820560455322266
2022-01-05,57.889034271240234
2022-01-06,58.50364685058594
2022-01-07,58.705322265625
2022-01-10,59.367958068847656
2022-01-11,59.89613723754883
2022-01-12,59.65605163574219
2022-01-13,59.060646057128906
2022-01-14,58.92620086669922
2022-01-18,57.36084747314453
2022-01-19,56.563777923583984
2022-01-20,55.77629852294922
2022-01-21,54.43182373046875
2022-01-24,54.64310073852539
2022-01-25,53.88443374633789
2022-01-26,53.135379791259766
2022-01-27,52.453529357910156
2022-01-28,53.404266357421875
2022-01-31,53.461883544921875
2022-02-01,53.17378616333008
2022-02-02,53.942054748535156
2022-02-03,53.01053237915039
2022-02-04,52.9625129699707
2022-02-07,52.981719970703125
2022-02-08,53.14497375488281
2022-02-09,54.05729675292969
2022-02-10,52.69362258911133
2022-02-11,51.7620964050293
2022-02-14,51.070655822753906
2022-02-15,52.11742401123047
2022-02-16,52.09821319580078
2022-02-17,53.55792236328125
2022-02-18,54.9408073425293
2022-02-22,54.066898345947266
2022-02-23,52.28067398071289
2022-02-24,52.559173583984375
2022-02-25,53.81721115112305
2022-02-28,53.55792236328125
2022-03-01,52.453529357910156
2022-03-02,53.922847747802734
2022-03-03,53.84601974487305
2022-03-04,54.26857376098633
2022-03-07,53.38506317138672
2022-03-08,52.24226760864258
2022-03-09,53.701969146728516
2022-03-10,52.53997039794922
2022-03-11,52.520755767822266
2022-03-14,52.1462287902832
2022-03-15,53.39466094970703
2022-03-16,53.596336364746094
2022-03-17,53.942054748535156
2022-03-18,53.7499885559082
2022-03-21,53.7787971496582
2022-03-22,53.942054748535156
2022-03-23,52.319087982177734
2022-03-24,52.33829879760742
2022-03-25,52.78965377807617
2022-03-28,52.95290756225586
2022-03-29,53.461883544921875
2022-03-30,53.82681655883789
2022-03-31,53.54831314086914
2022-04-01,53.45228576660156
2022-04-04,53.653953552246094
2022-04-05,53.10280990600586
2022-04-06,52.571014404296875
2022-04-07,52.822410583496094
2022-04-08,52.48398971557617
2022-04-11,51.130313873291016
2022-04-12,50.10538864135742
2022-04-13,50.424468994140625
2022-04-14,49.476890563964844
2022-04-18,49.41887664794922
2022-04-19,50.115055084228516
2022-04-20,51.265682220458984
2022-04-21,51.033626556396484
2022-04-22,49.660606384277344
2022-04-25,50.221412658691406
2022-04-26,49.2158317565918
2022-04-27,47.678436279296875
2022-04-28,48.95476531982422
2022-04-29,47.359352111816406
2022-05-02,48.21023941040039
2022-05-03,48.26824951171875
2022-05-04,49.87333297729492
2022-05-05,47.96851348876953
2022-05-06,47.697776794433594
2022-05-09,47.34001541137695
2022-05-10,47.910491943359375
2022-05-11,47.04027557373047
2022-05-12,46.69218826293945
2022-05-13,47.920169830322266
2022-05-16,47.378692626953125
2022-05-17,48.925750732421875
2022-05-18,46.75987243652344
2022-05-19,40.339576721191406
2022-05-20,41.51920700073242
2022-05-23,41.91564178466797
2022-05-24,42.321746826171875
2022-05-25,42.544132232666016
2022-05-26,43.501380920410156
2022-05-27,44.110530853271484
2022-05-31,43.55938720703125
2022-06-01,43.73343276977539
2022-06-02,44.27490997314453
2022-06-03,43.75277328491211
2022-06-06,43.83013153076172
2022-06-07,44.06218719482422
2022-06-08,43.43368911743164
2022-06-09,42.795528411865234
2022-06-10,42.05101013183594
2022-06-13,41.80928421020508
2022-06-14,41.490203857421875
2022-06-15,42.35074996948242
2022-06-16,41.88663101196289
2022-06-17,41.95431900024414
2022-06-21,42.67950439453125
2022-06-22,42.12836456298828
2022-06-23,41.50954055786133
2022-06-24,42.64082717895508
2022-06-27,42.321746826171875
2022-06-28,41.63523483276367
2022-06-29,41.4611930847168
2022-06-30,41.22913360595703
2022-07-01,41.19045639038086
2022-07-05,40.93679428100586
2022-07-06,41.64899826049805
2022-07-07,42.166072845458984
2022-07-08,42.33192825317383
2022-07-11,42.195343017578125
2022-07-12,41.814849853515625
2022-07-13,41.65875244140625
2022-07-14,41.29777526855469
2022-07-15,42.01972961425781
2022-07-18,41.56119155883789
2022-07-19,42.956321716308594
2022-07-20,43.05388259887695
2022-07-21,43.49291229248047
2022-07-22,43.375831604003906
2022-07-25,43.25876235961914
2022-07-26,42.761199951171875
2022-07-27,43.55144500732422
2022-07-28,44.507545471191406
2022-07-29,44.263641357421875
2022-08-01,44.175838470458984
2022-08-02,43.82461166381836
2022-08-03,44.59535217285156
2022-08-04,44.27340316772461
2022-08-05,43.912418365478516
2022-08-08,43.92218017578125
2022-08-09,43.82461166381836
2022-08-10,44.897796630859375
2022-08-11,44.78071975708008
2022-08-12,45.47340774536133
2022-08-15,45.45389175415039
2022-08-16,45.6295051574707
2022-08-17,45.52219009399414
2022-08-18,48.16610336303711
2022-08-19,47.51244354248047
2022-08-22,46.54658126831055
2022-08-23,46.25389862060547
2022-08-24,45.92218780517578
2022-08-25,46.117313385009766
2022-08-26,44.770965576171875
2022-08-29,44.59535217285156
2022-08-30,44.13681411743164
2022-08-31,43.629493713378906
2022-09-01,44.18559265136719
2022-09-02,43.502662658691406
2022-09-06,43.385589599609375
2022-09-07,43.92218017578125
2022-09-08,44.263641357421875
2022-09-09,44.65388870239258
2022-09-12,45.26852798461914
2022-09-13,43.03437042236328
2022-09-14,42.88802719116211
2022-09-15,42.23436737060547
2022-09-16,42.24412155151367
2022-09-19,42.24412155151367
2022-09-20,41.54167938232422
2022-09-21,40.57582092285156
2022-09-22,40.14655303955078
2022-09-23,39.668495178222656
2022-09-26,39.590450286865234
2022-09-27,39.53191375732422
2022-09-28,40.33191680908203
2022-09-29,39.580692291259766
2022-09-30,39.02458953857422
2022-10-03,40.283138275146484
2022-10-04,41.17919158935547
2022-10-05,41.346588134765625
2022-10-06,40.8837890625
2022-10-07,39.6529426574707
2022-10-10,39.27876281738281
2022-10-11,38.97351837158203
2022-10-12,38.66826629638672
2022-10-13,39.98773193359375
2022-10-14,39.584014892578125
2022-10-17,40.66715621948242
2022-10-18,41.149654388427734
2022-10-19,41.23827362060547
2022-10-20,41.07087707519531
2022-10-21,42.1441764831543
2022-10-24,42.872833251953125
2022-10-25,43.68027114868164
2022-10-26,43.69996643066406
2022-10-27,43.73935317993164
2022-10-28,44.94065475463867
2022-10-31,44.73387908935547
2022-11-01,44.7634162902832
2022-11-02,43.88705062866211
2022-11-03,43.17808532714844
2022-11-04,43.83781814575195
2022-11-07,43.86735916137695
2022-11-08,43.92644119262695
2022-11-09,43.23716354370117
2022-11-10,44.960350036621094
2022-11-11,44.10367965698242
2022-11-14,44.05445098876953
2022-11-15,44.211997985839844
2022-11-16,43.709808349609375
2022-11-17,45.8760986328125
2022-11-18,47.05771255493164
2022-11-21,46.890316009521484
2022-11-22,47.638671875
2022-11-23,47.82576370239258
2022-11-25,47.65836715698242
