Date,Adj Close
2022-01-03,261.1884460449219
2022-01-04,261.1203918457031
2022-01-05,259.83673095703125
2022-01-06,262.26788330078125
2022-01-07,259.7103271484375
2022-01-10,257.1332092285156
2022-01-11,254.90626525878906
2022-01-12,253.73931884765625
2022-01-13,254.21578979492188
2022-01-14,250.6175994873047
2022-01-18,249.42147827148438
2022-01-19,248.19615173339844
2022-01-20,246.16366577148438
2022-01-21,247.58348083496094
2022-01-24,246.63046264648438
2022-01-25,243.78109741210938
2022-01-26,242.97393798828125
2022-01-27,241.8944854736328
2022-01-28,249.04220581054688
2022-01-31,252.30975341796875
2022-02-01,251.8623809814453
2022-02-02,255.06182861328125
2022-02-03,253.46702575683594
2022-02-04,252.90293884277344
2022-02-07,252.69876098632812
2022-02-08,252.92237854003906
2022-02-09,252.70843505859375
2022-02-10,249.80075073242188
2022-02-11,248.13780212402344
2022-02-14,246.41648864746094
2022-02-15,246.82493591308594
2022-02-16,246.124755859375
2022-02-17,244.02420043945312
2022-02-18,243.70330810546875
2022-02-22,245.7454833984375
2022-02-23,240.9706268310547
2022-02-24,238.28659057617188
2022-02-25,242.58493041992188
2022-02-28,239.35791015625
2022-03-01,234.33155822753906
2022-03-02,235.61257934570312
2022-03-03,231.4174346923828
2022-03-04,230.59600830078125
2022-03-07,219.36984252929688
2022-03-08,217.8638916015625
2022-03-09,217.5509796142578
2022-03-10,217.09136962890625
2022-03-11,221.8536834716797
2022-03-14,221.17893981933594
2022-03-15,227.42764282226562
2022-03-16,232.87449645996094
2022-03-17,232.2193145751953
2022-03-18,233.6372528076172
2022-03-21,230.11685180664062
2022-03-22,232.85491943359375
2022-03-23,230.89915466308594
2022-03-24,234.94761657714844
2022-03-25,236.23843383789062
2022-03-28,237.56837463378906
2022-03-29,242.6827392578125
2022-03-30,243.52371215820312
2022-03-31,241.81240844726562
2022-04-01,243.73883056640625
2022-04-04,241.3723602294922
2022-04-05,243.0152130126953
2022-04-06,245.89999389648438
2022-04-07,248.73585510253906
2022-04-08,245.89999389648438
2022-04-11,244.9123077392578
2022-04-12,243.66061401367188
2022-04-13,245.77284240722656
2022-04-14,244.97097778320312
2022-04-18,245.50881958007812
2022-04-19,249.75286865234375
2022-04-20,250.19293212890625
2022-04-21,249.60618591308594
2022-04-22,244.6385040283203
2022-04-25,247.28858947753906
2022-04-26,243.0836639404297
2022-04-27,241.6754913330078
2022-04-28,248.56961059570312
2022-04-29,243.6508331298828
2022-05-02,241.18653869628906
2022-05-03,240.43356323242188
2022-05-04,248.69674682617188
2022-05-05,243.4161376953125
2022-05-06,245.23500061035156
2022-05-09,242.01776123046875
2022-05-10,240.24778747558594
2022-05-11,239.02542114257812
2022-05-12,238.79074096679688
2022-05-13,239.62191772460938
2022-05-16,238.64402770996094
2022-05-17,236.28732299804688
2022-05-18,225.94126892089844
2022-05-19,223.93658447265625
2022-05-20,228.73802185058594
2022-05-23,232.7375946044922
2022-05-24,239.11343383789062
2022-05-25,238.6147003173828
2022-05-26,242.6044921875
2022-05-27,246.30088806152344
2022-05-31,246.63340759277344
2022-06-01,243.7681884765625
2022-06-02,244.8438720703125
2022-06-03,244.21453857421875
2022-06-06,243.92938232421875
2022-06-07,244.78488159179688
2022-06-08,241.5104522705078
2022-06-09,238.1180419921875
2022-06-10,233.41781616210938
2022-06-13,234.48960876464844
2022-06-14,234.7747802734375
2022-06-15,234.91244506835938
2022-06-16,231.26438903808594
2022-06-17,230.4678955078125
2022-06-21,235.5909423828125
2022-06-22,239.0030059814453
2022-06-23,239.5143280029297
2022-06-24,243.76222229003906
2022-06-27,242.90673828125
2022-06-28,238.77685546875
2022-06-29,243.6049041748047
2022-06-30,242.75926208496094
2022-07-01,248.73777770996094
2022-07-05,248.07894897460938
2022-07-06,247.2628173828125
2022-07-07,248.7180938720703
2022-07-08,249.0131072998047
2022-07-11,249.0524139404297
2022-07-12,247.282470703125
2022-07-13,248.45260620117188
2022-07-14,248.3837890625
2022-07-15,250.7535400390625
2022-07-18,248.20677185058594
2022-07-19,252.21868896484375
2022-07-20,250.3307342529297
2022-07-21,249.2392578125
2022-07-22,249.75057983398438
2022-07-25,246.20083618164062
2022-07-26,252.798828125
2022-07-27,254.5688018798828
2022-07-28,259.0625305175781
2022-07-29,258.9739990234375
2022-08-01,259.81964111328125
2022-08-02,256.6927490234375
2022-08-03,257.7153625488281
2022-08-04,256.2895812988281
2022-08-05,254.9031219482422
2022-08-08,252.51365661621094
2022-08-09,255.71923828125
2022-08-10,256.9975280761719
2022-08-11,254.9522705078125
2022-08-12,257.8038635253906
2022-08-15,261.00946044921875
2022-08-16,261.84527587890625
2022-08-17,262.36639404296875
2022-08-18,262.1304016113281
2022-08-19,262.09112548828125
2022-08-22,258.56103515625
2022-08-23,256.1912841796875
2022-08-24,256.5058898925781
2022-08-25,258.1775207519531
2022-08-26,252.6611785888672
2022-08-29,251.3927001953125
2022-08-30,249.25894165039062
2022-08-31,249.42698669433594
2022-09-01,253.56961059570312
2022-09-02,251.63177490234375
2022-09-06,251.5131378173828
2022-09-07,255.49755859375
2022-09-08,257.1387939453125
2022-09-09,256.5851135253906
2022-09-12,257.4255065917969
2022-09-13,251.4538116455078
2022-09-14,252.82809448242188
2022-09-15,250.60354614257812
2022-09-16,252.02725219726562
2022-09-19,254.103515625
2022-09-20,252.51170349121094
2022-09-21,248.24057006835938
2022-09-22,245.13607788085938
2022-09-23,243.1685791015625
2022-09-26,241.0033416748047
2022-09-27,234.023193359375
2022-09-28,234.26048278808594
2022-09-29,231.7491912841797
2022-09-30,228.13058471679688
2022-10-03,232.67857360839844
2022-10-04,235.80282592773438
2022-10-05,236.3861541748047
2022-10-06,232.09523010253906
2022-10-07,230.55288696289062
2022-10-10,232.29296875
2022-10-11,234.36923217773438
2022-10-12,234.3791046142578
2022-10-13,243.95953369140625
2022-10-14,240.41014099121094
2022-10-17,243.6925811767578
2022-10-18,246.37193298339844
2022-10-19,247.91429138183594
2022-10-20,246.9453887939453
2022-10-21,251.67132568359375
2022-10-24,252.43263244628906
2022-10-25,252.8379669189453
2022-10-26,253.7080078125
2022-10-27,262.1119079589844
2022-10-28,271.41546630859375
2022-10-31,269.5765075683594
2022-11-01,269.8632507324219
2022-11-02,267.3124084472656
2022-11-03,269.8632507324219
2022-11-04,271.51434326171875
2022-11-07,273.28411865234375
2022-11-08,275.2516174316406
2022-11-09,274.6485290527344
2022-11-10,272.7601013183594
2022-11-11,268.3208923339844
2022-11-14,269.19091796875
2022-11-15,264.81103515625
2022-11-16,269.42822265625
