Date,Adj Close
2022-01-03,50.356388092041016
2022-01-04,50.29014205932617
2022-01-05,50.98099136352539
2022-01-06,51.11348342895508
2022-01-07,50.57405471801758
2022-01-10,52.24913024902344
2022-01-11,52.91159439086914
2022-01-12,52.75071334838867
2022-01-13,51.99361038208008
2022-01-14,52.712852478027344
2022-01-18,51.823265075683594
2022-01-19,50.74440002441406
2022-01-20,49.24913787841797
2022-01-21,49.24913787841797
2022-01-24,49.15449905395508
2022-01-25,48.264915466308594
2022-01-26,48.91790771484375
2022-01-27,45.47311782836914
2022-01-28,45.17028045654297
2022-01-31,46.20182418823242
2022-02-01,46.32485580444336
2022-02-02,46.854820251464844
2022-02-03,45.69077682495117
2022-02-04,45.781375885009766
2022-02-07,45.9434814453125
2022-02-08,46.54423904418945
2022-02-09,47.59317398071289
2022-02-10,46.591915130615234
2022-02-11,45.419010162353516
2022-02-14,45.371337890625
2022-02-15,46.19140625
2022-02-16,45.99116134643555
2022-02-17,45.36179733276367
2022-02-18,42.94923782348633
2022-02-22,42.6154899597168
2022-02-23,42.57734298706055
2022-02-24,44.55125427246094
2022-02-25,45.49530029296875
2022-02-28,45.48575973510742
2022-03-01,44.646610260009766
2022-03-02,46.60145568847656
2022-03-03,45.70509338378906
2022-03-04,45.838584899902344
2022-03-07,45.46669387817383
2022-03-08,45.2950439453125
2022-03-09,45.419010162353516
2022-03-10,44.49403762817383
2022-03-11,43.70256805419922
2022-03-14,42.33895492553711
2022-03-15,42.72991943359375
2022-03-16,44.465431213378906
2022-03-17,44.951759338378906
2022-03-18,45.247371673583984
2022-03-21,45.19015121459961
2022-03-22,46.14373779296875
2022-03-23,46.029300689697266
2022-03-24,49.22379684448242
2022-03-25,49.42405319213867
2022-03-28,49.118896484375
2022-03-29,49.82455062866211
2022-03-30,49.04261779785156
2022-03-31,47.259422302246094
2022-04-01,45.87672805786133
2022-04-04,46.916133880615234
2022-04-05,45.89580535888672
2022-04-06,45.333194732666016
2022-04-07,45.352264404296875
2022-04-08,44.83732604980469
2022-04-11,44.40821838378906
2022-04-12,44.341468811035156
2022-04-13,44.827789306640625
2022-04-14,43.54999542236328
2022-04-18,44.474971771240234
2022-04-19,45.70509338378906
2022-04-20,45.87672805786133
2022-04-21,45.2950439453125
2022-04-22,44.379615783691406
2022-04-25,44.8754768371582
2022-04-26,43.406959533691406
2022-04-27,43.12088394165039
2022-04-28,44.66568374633789
2022-04-29,41.56655502319336
2022-05-02,42.872955322265625
2022-05-03,42.96831512451172
2022-05-04,44.379615783691406
2022-05-05,42.865848541259766
2022-05-06,42.5775146484375
2022-05-09,41.39533615112305
2022-05-10,42.29878616333008
2022-05-11,41.1646728515625
2022-05-12,41.17428207397461
2022-05-13,41.90473175048828
2022-05-16,41.40495681762695
2022-05-17,42.67362976074219
2022-05-18,40.703330993652344
2022-05-19,40.37655258178711
2022-05-20,40.030555725097656
2022-05-23,40.366943359375
2022-05-24,40.049774169921875
2022-05-25,40.55916976928711
2022-05-26,41.789398193359375
2022-05-27,42.81779098510742
2022-05-31,42.692848205566406
2022-06-01,42.39490509033203
2022-06-02,43.09651565551758
2022-06-03,41.70289611816406
2022-06-06,41.654842376708984
2022-06-07,41.83745574951172
2022-06-08,39.626888275146484
2022-06-09,38.45431900024414
2022-06-10,37.65658950805664
2022-06-13,36.301422119140625
2022-06-14,36.4552001953125
2022-06-15,37.14720153808594
2022-06-16,35.88813781738281
2022-06-17,35.53252410888672
2022-06-21,36.26297378540039
2022-06-22,35.92658233642578
2022-06-23,35.955413818359375
2022-06-24,37.10875701904297
2022-06-27,37.12797546386719
2022-06-28,36.31102752685547
2022-06-29,35.84008026123047
2022-06-30,35.955413818359375
2022-07-01,34.92702102661133
2022-07-05,35.26340866088867
