Date,Adj Close
2022-01-03,156.75999450683594
2022-01-04,155.72999572753906
2022-01-05,155.19000244140625
2022-01-06,156.89999389648438
2022-01-07,157.8300018310547
2022-01-10,156.60000610351562
2022-01-11,157.88999938964844
2022-01-12,157.8000030517578
2022-01-13,155.44000244140625
2022-01-14,151.94000244140625
2022-01-18,152.27000427246094
2022-01-19,150.11000061035156
2022-01-20,147.6199951171875
2022-01-21,137.3800048828125
2022-01-24,137.4600067138672
2022-01-25,136.50999450683594
2022-01-26,133.60000610351562
2022-01-27,135.4199981689453
2022-01-28,138.6300048828125
2022-01-31,142.97000122070312
2022-02-01,144.49000549316406
2022-02-02,142.6199951171875
2022-02-03,140.02999877929688
2022-02-04,142.02000427246094
2022-02-07,142.50999450683594
2022-02-08,142.47999572753906
2022-02-09,147.22999572753906
2022-02-10,152.16000366210938
2022-02-11,149.47000122070312
2022-02-14,150.85000610351562
2022-02-15,154.72000122070312
2022-02-16,156.35000610351562
2022-02-17,152.9499969482422
2022-02-18,151.36000061035156
2022-02-22,148.08999633789062
2022-02-23,145.8699951171875
2022-02-24,149.39999389648438
2022-02-25,149.52999877929688
2022-02-28,148.4600067138672
2022-03-01,145.6999969482422
2022-03-02,147.33999633789062
2022-03-03,145.57000732421875
2022-03-04,140.72000122070312
2022-03-07,133.5
2022-03-08,131.75
2022-03-09,133.64999389648438
2022-03-10,133.63999938964844
2022-03-11,131.75
2022-03-14,129.02999877929688
2022-03-15,134.1999969482422
2022-03-16,138.13999938964844
2022-03-17,139.47000122070312
2022-03-18,140.3000030517578
2022-03-21,138.6199951171875
2022-03-22,140.11000061035156
2022-03-23,137.63999938964844
2022-03-24,138.9600067138672
2022-03-25,139.13999938964844
2022-03-28,138.72000122070312
2022-03-29,142.3800048828125
2022-03-30,140.9600067138672
2022-03-31,137.16000366210938
2022-04-01,137.0
2022-04-04,138.5800018310547
2022-04-05,135.6199951171875
2022-04-06,132.57000732421875
2022-04-07,131.8699951171875
2022-04-08,131.8699951171875
2022-04-11,130.64999389648438
2022-04-12,130.83999633789062
2022-04-13,132.35000610351562
2022-04-14,130.47000122070312
2022-04-18,127.7699966430664
2022-04-19,131.89999389648438
2022-04-20,124.56999969482422
2022-04-21,121.66000366210938
2022-04-22,118.2699966430664
2022-04-25,119.94999694824219
2022-04-26,115.7699966430664
2022-04-27,115.20999908447266
2022-04-28,115.29000091552734
2022-04-29,111.62999725341797
2022-05-02,113.5
2022-05-03,113.55000305175781
2022-05-04,116.19000244140625
2022-05-05,112.61000061035156
2022-05-06,110.29000091552734
2022-05-09,106.9800033569336
2022-05-10,107.68000030517578
2022-05-11,105.20999908447266
2022-05-12,104.30999755859375
